status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,A321,Solo Leisure,Business Class,Split to Copenhagen via Munich,October 2022,3.0,5.0,4.0,,2.0,4.0,5,yes,9,"  A decent connection. European style business class. Good attentive service, decent snack on both flights. No complaints at all. Still onboard hoping my luggage is too."
Not Verified ,Embraer,Solo Leisure,Business Class,London City to Frankfurt,October 2022,3.0,3.0,1.0,,,1.0,1,no,1,"  Lufthansa cancelled my flight from London City to Frankfurt after the scheduled departure time, then booked me on another flight eight hours later. There was no explanation for the cancellation, and a £10 food voucher was hardly compensation. (For a connecting flight from Frankfurt to Zagreb, they rebooked me on three-star Croatia Air.) I lost the first day of a three-day stay in Zagreb, finally reaching my hotel late at night. Incidentally, my return flight to London City on Swissair was infinitely better in terms of food, drink and comfort. I've given Lufthansa the benefit of the doubt up to now, but shall try to avoid in future."
Not Verified ,,Family Leisure,Economy Class,New York to Ahmedabad via Frankfurt,July 2022,1.0,1.0,,,,1.0,1,no,1," 3 tickets booked for 3 passengers to fly in December 2022, are for round trip flights booked well over a year in advance for international travel for our daughter's wedding. Since the booking was made, there have been countless flight and schedule changes requiring us to repeatedly contact customer service to accept changes and/or find alternatives as proposed by the agents and re-book on alternate flights with different airlines, timings, dates, airports etc. Despite the extensive flexibility on our end in terms of these factors, every time we called and confirmed a booking with an agent, we were left to find that the booking had either not been made, changed again, or entirely cancelled. We have evidence documenting the numerous calls lasting over 50 hours in total, as well as all the emails/screenshots of bookings from the website documenting the booking changes, as well as the flight cancellations that were made without our knowledge and were not informed of until checking ourselves. At this time, despite multiple attempts to resolve this issue, the itineraries are missing components of the journey as originally booked ie. the last leg of the trip from DEL - AMD for record locators #1 & 2. The customer service agents have not been able to resolve this and have pretty much said there is nothing they can do in terms of ensuring we have confirmed flights for the entire trip as planned and have left us hanging, without answers, and in a panic as our travel date approaches. I also intend to submit a compensation request as advised by an agent in order to be compensated for the price paid for the flights at the time of booking as well as the additional fare difference to book on ticket now with a different carrier, and making the same request to management if they are unable to resolve our problem internally, by booking us on appropriate Lufthansa/Partner flights as booked and paid for."
✅ Trip Verified ,Boeing 747-400,Couple Leisure,Business Class,Frankfurt to Orlando,October 2022,5.0,5.0,5.0,5.0,5.0,4.0,4,yes,8," My husband and I were returning home from a long Europe vacation. We were able to check-in online and ticket counter personnel was nice and professional. Once on board we were greeted by the staff who was extremely cordial and professional with all of us (22 people on the upper deck of the 747-400). The 3 course lunch and the cold dinner we were served were very good, actually one of the best we had eaten on a plane, as well as the wines we selected with every dish. The crew made sure we were all, 22 of us, taking care of and feeling as special passengers. The attention to details that this airline's employees offered us was very much welcomed and appreciated. During the flight, 10 hours in total, we were offered beverages, sweet and salty snacks, and anything else we desired. Once we arrived, the ground personnel advised us that one of our luggage was left in Frankfurt. We filled the paper work to claim for the luggage. When we got home around 9 pm, we received an email confirming that our claim was entered into their system. The luggage arrived 36 hours after we landed."
✅ Trip Verified ,A350-900,Solo Leisure,Economy Class,Munich to Singapore,October 2022,2.0,2.0,1.0,2.0,2.0,1.0,2,no,5,"  Very inefficient. Unable to check in online like a lot of other passengers because their system is unable to verify the docs. No choice but to queue for manual check in which took almost an hour. The food is disappointing too. I opted for low sodium meal. For dinner I was given brown rice with chicken in some salty sauce. And for breakfast, I was given a very sad sandwich, first layer with cucumber, second later with tomato. Also, because I took Lufthansa, I had a stopover at Frankfurt where airport staff are rude and very inflexible. No assistance given to passengers who are about to miss their next flight whatsoever."
✅ Trip Verified ,,Business,Economy Class,London to Graz via Munich,June 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  I traveled for business with Lufthansa from London in the UK to Graz in Austria over the summer. Upon my return, Lufthansa canceled my connecting flight to Munich. They did not offer any rerouting, were not reachable by email or phone and lost my time and over 600 EUR since I needed to rebook on my own and to spent an additional night in Graz. It was an altogether horrific journey since I was pregnant. In correspondence I've had subsequently with Lufthansa trying to invoke my passenger's rights under the EU Passenger Rights regulation, Lufthansa's customer service was disrespectful and rude. No refund was issued."
✅ Trip Verified ,,Solo Leisure,Economy Class,Rio de Janeiro to Berlin via Munich,October 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  This company's customer service is simply unacceptable. I arrived in Berlin six days ago with no luggage. I'm following the instructions given at the airport (to check the website in order to track my luggage), the website says that my luggage was already delivered which is not true. When I call the airline to find out what is going on they say the delivery company CLS is responsible for the service and they can't do anything but give me a phone number so I can call and sort it myself. How come? I paid for the Lufthansa ticket, I checked the bag at the Lufthansa counter, I visit the Lufthansa website to trace the baggage and they are not responsible? Not mention my flight was 7 hours delayed and my connection flight in Munich was overbooked. Negligence, irresponsibility, lack of sensitivity to passengers! Just a horrible experience since."
✅ Trip Verified ,Boeing 747-8,Couple Leisure,Economy Class,Frankfurt to Tokyo,October 2022,1.0,1.0,1.0,2.0,,1.0,2,no,2,"  Seat space: half. Check in: procedure: non existing. Information about delay: non existing (I got three mails after our arrival in Japan!). Aircraft: Boeing 747-8. The cabin crew turned up just 3 times during a 14-hour-flight, clearly showing that their passengers were a nuisance to them. My meals a real catastrophe - dinner consisted of a pasta dish, breakfast a slice of bread topped with ?. Luggage with priority tags: one piece arrived fairly early, two pieces shortly before the belt was stopped. Overall experience: non existing."
✅ Trip Verified ,,Solo Leisure,Economy Class,Paris to Frankfurt,August 2022,2.0,1.0,,,,1.0,1,no,1,"  They lost my baggage and demonstrated an appalling attitude throughout the course of handling the issue. Having closed my missing baggage claim without my having received my baggage yet, they still have not updated me as to the whereabouts of my baggage. I flew with them back in August 2022. At the time of writing, it is mid-October 2022. Things happen. I get it. What really matters is its resolution. Lufthansa seems to me as if they don't really care about what their customers think. "
✅ Trip Verified ,,Couple Leisure,Economy Class,Bogota to Frankfurt,October 2022,2.0,4.0,3.0,3.0,1.0,1.0,1,no,1,"  Our flight left 2 hours late. While waiting in Bogota we didn't receive any information what was going on. There were 100 people who were left behind at the airport because of the weight of the plane. They had to take another flight. We were lucky to get on the plane. When we arrived in Frankfurt we waited more than 1 hour on our luggage. Nobody knew how long it would take. They even left some of the peoples luggages in Bogota. It was a really bad experience with a long time of waiting. Lucky, the staff on the plane was very kind. That was the only positive aspect."
✅ Trip Verified ,Boeing 747-8,Solo Leisure,Business Class,Sao Paulo to Amsterdam via Frankfurt,October 2022,4.0,5.0,5.0,4.0,,1.0,4,yes,6,"  All was pretty fine, apart from the fact that in the flight back, one of my suitcases was not loaded inside the airplane from FRA to AMS. It has been a month already and it is still sitting inside a warehouse in AMS. I know this because I put an Airtag inside of the suitcase and can track it. Lufthansa claims that ""they have been unable to contact the company that handles bags for them in Amsterdam because they don't answer phone or email"", which is untrue and makes it look even worse for LH. The lack of action and transparency is pretty frustrating. Other than that, the flight itself was good, the outdated C cabin is not very private but surprisingly comfortable, food was pretty good and crew was nice. Also in the outbound leg, the B748 was changed last minute to a B744, which was (at least for me) pretty nice because I had never flown in one. That said, my seat was not changed and I got to still sit in the upper deck. Many people were not so fortunate and this caused quite a bit of a commotion on ground."
✅ Trip Verified ,A350,Solo Leisure,Business Class,Tokyo to Munich ,October 2022,3.0,1.0,2.0,2.0,1.0,3.0,1,no,1,"  Currently flying from HND to MUC is a long trip as flights avoid Russian airspace, approximately 14hrs, or in my case 14hrs of looking at stained plastics, a clicking headset and having to push the tv screen back into place as it works itself free every half hour. Schedule changes feel very much the norm in today's travel however, I would have hoped the passenger log for my flight would have been correct. Shortly after take off the lead member of the cabin crew took his time to introduce himself to some of the passengers with some polite chat. At this point it became apparent, despite checking in 12 hrs earlier the passenger log had no idea who I was. Asked if I was someone I wasn't, an accusing ""have you changed seats"" was delivered followed by the non reassuring ""oh, no don't worry"" and a clear tone of 'your not at a high enough loyalty member to warrant my time' was delivered in a closing remark. It should be easy for the cabin crew to tell the truth, so when during the second meal service I was informed that the first option was no longer available I was surprised to see the opposite row still able to order and receive, with the polite question asking if option 1 was actually available my original meal choice was found. I can't help thinking Lufthansa have stripped all customer service out of their operation, several attempts to contact the team before the flight were ignored, the only engagement came when they cancelled a section of the journey and asked me to call them, nice touch that their automatic email pretends they have tried to contact me. A small connection flight cancellation was apparently enough to confuse the booking system and the many people in the call centre.  It took six hours of my time reviewing the Lufthansa schedule and and their ticketing availability to find a route that the 'system' would allow. To rub salt into the wound, at HND I was approached by an agent for Lufthansa and asked if I would like to change flights,  for one of the routes I had been denied and that had always shown availability. This is not helpful one hour out when I had arranged business calls around the terrible schedule Lufthansa and landed me with."
Not Verified ,,Business,Business Class,Los Angeles to Istanbul via Frankfurt,October 2022,3.0,3.0,1.0,2.0,1.0,1.0,1,no,1,"  Lufthansa by far is one of the worse airlines today. I made a change to my business class air ticket on phone with a Lufthansa representative and got his confirmation and paid him online. The change happened 10 days before the departure. On the day of departure, the counter person told me the Lufthansa had done something wrong and I have to pay $1,700 in order to take the flight. I was shocked and so upset, it took over an hour to have someone on the phone to admit that the problem has been created from their side. However, this was 30 mins before the departure so I barely made it to the flight. I arrived in Istanbul on Oct 12th at 5pm, and I have not yet received my luggage, and it’s been 52 hours since I arrived. I’m so disgusted with the level of unprofessionalism that Lufthansa has demonstrated from booking, online services, checking in, airplane, their cabin service and low quality and quantity of food. Remember, I had a business class ticket, not sure how messed up the economy tickets have been."
✅ Trip Verified ,Boeing 747-8,Solo Leisure,Business Class,Amsterdam to Sao Paulo via Frankfurt,September 2022,4.0,4.0,4.0,2.0,,4.0,4,yes,8," First and most of all, Lufthansa brought me and my luggage to my destination on time and without any hassle, I think that's fair enough to mention these days. Furthermore, the flight was surprisingly pleasant and comfortable, and good service was provided, despite being fully booked. Lufthansa might not be as fancy as Qatar or Singapore, but both dinner and breakfast were decent and drinks were filled up frequently. While the seating arrangement in 2-2-2 is not the latest standard for business class, I found the seat comfortable enough for 11 hours. On these really long flights, Lufthansa now provides extra padding for the seat to sleep on and a sleeping shirt. The only drawback is the entertainment program, there used to be a better selection of movies, and the music selection is really poor, obviously that's the field to cut costs now. Cabin crew did their job in a friendly and professional way, not more, not less."
✅ Trip Verified ,A359,Couple Leisure,Economy Class,Dusseldorf to Singapore via Munich ,October 2022,1.0,1.0,3.0,3.0,,1.0,2,no,1,"  We had paid for economy seats; my wife went online and reserved aisle seats. She selected seats in a row that was about halfway between the mid and rear toilet areas. (Around row 40) When we arrived at the departure lounge at Munich there was some sort of loud-speaker bargaining situation going on. The Lufthansa staff clerk was stating that a woman in Business class had her seating booking messed up and as such she was going to be separated from her two kids. The clerk was asking for volunteers to give up their seat in order for the woman and her kids to be together. The suggestion was, that the flight wasn't happening until this seat problem was settled. After some time, a guy volunteered to a round of applause from the rest of the people being held up. When we got on board, I got to the row that was printed on my boarding pass that I had been given when we checked our bags earlier in the day. I hadn't checked if the seat matched my wife's online booking from the previous day. When I got to the row shown on my pass, there was a guy sitting on the aisle in what I thought was mine or my wife's seat. A short argument ensued until the guy pointed out the seat next to the window matched my boarding pass. Some people in seats in front of us turned and said they have messed up all the seats. The seats my wife and I endured for 12 hours were right in front of the toilets with little or no movement of our seats or chance to get out without climbing over the lucky winner of the aisle seat. The seats were in a row that was roughly 20 rows different to the one we'd booked. There was no acknowledgement or apology from staff. We noted that the crew were absent from the end of the aisle to welcome passengers to Singapore. Singapore Airlines from Singapore to Brisbane was the third and last leg of our journey, an approximately 8-hour flight. We had tried to once again book our seats online, but the airline was trying to charge $20 dollars for the privilege. So, we just indicated that we'd prefer aisle seats. We received our boarding pass and we'd been given aisle seats in different rows. My wife in the row that is normally reserved for parents with babies and the row immediately behind. When we arrived on board, of course there was a woman with a <1yo baby breast feeding in the adjoining seat. The parents did their best but the crying and continuous getting up and down to silence the baby made sleep impossible for anyone nearby. Cabin staff were noticeably absent in assisting the parents. Avoid Lufthansa at all costs in future."
Not Verified ,,Solo Leisure,Economy Class,Billund to Seoul via Munich,October 2022,1.0,2.0,1.0,1.0,1.0,1.0,1,no,1,"  My first flight was delayed an hour and 15 minutes and as the transfer time in Munich was only scheduled for 40 minutes I missed my direct flight to Seoul. I was then rebooked for another flight 6 hours later from Munich to Singapore with a 7 hour layover to Seoul. The reason I booked Lufthansa in the first place was to get the direct flight from Europe. But apparently there was not even one seat available on the direct route the day after. I could have stayed at an airport hotel and Lufthansa could have at least guaranteed me a somewhat comfortable sleep as compensation for their delay, but instead I get to spend the night on my way to Singapore and a day at the airport, already tired from the long extra wait, not even to mention missing my meetings in Seoul that I had planned. When I booked my original ticket I had paid extra for window seats, but as the window seats were already fully booked I got an aisle seat and when I asked if I could at least be upgraded for the inconvenience I was told that it would be on my own expense. As I will be almost 24 hours delayed I thought as it states on the Lufthansa website, that I would get the necessary care during the redirecting, but all I got was a 15 euro voucher (which had to be spent all at once) in one of the airport restaurants. Sadly most meals start at 20 euros so it should rather be called a modest meal contribution instead. Very sad to have around 24 hours longer to spend in airport transfer with a 15 euro “meal” voucher, aisle seats despite having already paid for window seats and a service level below minimum. Sad experience with Lufthansa today. Cannot recommend to anyone."
✅ Trip Verified ,,Couple Leisure,Premium Economy,Venice to San Francisco via Munich,October 2022,3.0,2.0,1.0,2.0,,1.0,2,no,1," This is the worst company to fly with. We flew it coming here because my husband is European and he believed Lufthansa was a good airline. We first took it from SFO and the first problem was they made us pay for luggage even though I showed the agent that our ticket included 1 checked luggage. I always pay for luggage beforehand because it’s a lot cheaper than what they make you pay at the airport. He made us pay $75 anyways. This rubbed me the wrong way but I went on with the vacation. Of course my husband wanted to use them going back to SFO so we did. First, they left late so the plane was delayed and we missed our connection. We tried to run and make it but were held up in Germany because the lady was upset that she couldn’t find a stamp in my passport even though I kept telling her I have a residency card for Italy so I don't get a stamp. We missed our connection and then had to deal with customer service from hell at Lufthansa. They guy was unbelievably rude. I first asked him if there was another, earlier flight he could put us on so that we wouldn’t have to sit at the airport for like 5 hours. He said no. I asked him if there was a customer service centre and I guess that made him mad because from there he became rude. He told us that we didn’t even pay that much for our ticket and it wasn’t ‘that bad’ and I should be fine with it because it’s not like I’ve never had a delayed flight before. He continued on being rude. I think customer service is definitely the wrong profession for him. I have never ever had to deal with someone like him and I’ve been flying all over the world since I was a teenager. We missed our connection because of their mistakes and instead of being empathetic and kind, he was the opposite. Absolutely despicable. I will never ever fly this airline again. To top it off, he gave us seats that weren’t next to each other for an 11 hour flight."
✅ Trip Verified ,,Couple Leisure,Economy Class,Birmingham  Frankfurt,May 2022,,,,,,,1,no,1,"  Horrendous airline, I hate dealing with them. I have no alternative with the route, visas etc, but every time we have problems. If it's not baggage, it's ticket reissues, they take the money then don't update the system, tickets confirmed so you think it's all ok, don't be fooled this is Lufthansa! your then invited to check in, and you can't sue to the departure time, but it's within 24 hours and your wife's checked in fine. So you call, and your waiting for 48 minutes, then another 42 mins to sort it out. Even after your told it's done, DO not trust it. I've had the same thing on every single booking I've had to change dates for, they are horrific. "
✅ Trip Verified ,Boeing 747-300,Family Leisure,Economy Class,Buenos Aires to Oslo via Frankfurt,October 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1," Worst airline ever. Rude, mean and passive aggressive. Flight was delayed six hours and all restaurants at the airport were full. Staff would only allow us into the lounge if we paid. Miles and More does not give you any benefits ever. Login at Lufthansa is almost impossible. Flight attendants are rude. Staff at the airports are rude. Customer service is incompetent, and you risk making matters worse if you call to ask for help (I asked for a simple confirmation of the names on the tickets and three times in a row they sent me a confirmation that only half our group was traveling). Horrible. Will never use again. Not recommended."
Not Verified ,A340,Solo Leisure,Economy Class,London to Singapore via Frankfurt,September 2022,1.0,2.0,1.0,1.0,,1.0,1,no,1,"  LHR-Frankfurt was 90 minutes late leading to a two hour hour connection reduced to 30 minutes to get from plane to gate - found the cabin manager a bit unprofessional at times. After a 1km sprint across frankfurt, made the gate for the next departure to Singapore in a pretty dated plane. Seats were uncomfortable with not a lot of space and the inflight was a big let down. The crew were absent after first meal to 1 hour before landing with zero refreshments inbetween - not even any water or juice, you had to make your way to the back of the plane and pay for it. The food was possibly the worst plane meal I've ever been served, with no option - just vegetarian mushroom stew.. With no other option I had to make do with buying a tube of pringles and a twix to last 11 hours until the cheese sandwich for breakfast. Having set in various stress positions for 12.5 hours, I was relieved to get off with the dreaded fear of having to return on the same airline. Expected so much more - I'll stick with BA for future."
✅ Trip Verified ,A321,Business,Economy Class,Oslo to Frankfurt,October 2022,1.0,2.0,1.0,4.0,1.0,3.0,1,no,2," Lufthansa is by far the worst airline in Europe. Over a period of 1 year (I unfortunately fly often with LH as I live in FRA), I have experienced: - 2 flight cancellations - 6 flight delays - 1 overbooking issue. Not only that, but it is the only airline in the world that charges 850€ for a FRA-LON flight, and makes you buy your soda. The seat pitch in economy is the shortest of any airline (Ryanair is comfortable in comparison). In transatlantic flights, they only serve vegetarian food in both meals. Finally the service on ground and on deck is lacklustre. If you can avoid, please do."
Not Verified ,,Family Leisure,Economy Class,Rome to Johannesburg via Frankfurt,June 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  Flight was rerouted by Lufthansa and consequently stopover flight was missed. Family of 6 with a baby and 3 small children, midnight, no luggage or pram - as they refused to off load, all Lufthansa hotels were full to sleep over. Were told to find own accommodation and airline will refund. Ended up having to fly via Angola instead of direct, which was also delayed for several hours. Was told would not get bassinet and extra leg room (we paid for - as flying with baby and 3 small children) stroller went missing on arrival in Johannesburg! And worst part is still waiting for our accommodation refund despite various phone calls, emails etc to Lufthansa. Despite being told reimbursement will occur. It's been 4 months. Worst customer care. No service. Despite full responsibility and blame lying with Lufthansa."
✅ Trip Verified ,,Family Leisure,Economy Class,Athens to Miami via Munich & Frankfurt,September 2022,1.0,2.0,1.0,3.0,2.0,2.0,1,no,1," Athens to Miami via Munich & Frankfurt. Had to pay an extra $200 for my carry-on when they had said it was free first. Again the couple flying with me had the same luggage and paid nothing. The seat for 10hr flight was super tight and uncomfortable. We had 2 layovers with no time to even go to the restroom or anything cause they leave you at a gate and you layover flight is at the other end of the airport so you have to run to get there on time, so I was unable to get anything to eat. The food on the plane was horrible, they only had vegetarian food - no choice. I don't eat vegetables so all in had to eat in the 10hr flight was a piece of stiff cold bread with a little butter and a sip of Sprite. I will never fly the airline again."
✅ Trip Verified ,A319/320,Solo Leisure,Business Class,Munich to Paris,August 2022,5.0,5.0,5.0,,,5.0,5,yes,10,"  I had the flight Tbilisi-Munich-Paris on 1 August. I am writing about the outstanding experience during the flight from Munich to Paris (flight LH 2228). I am very grateful to the entire crew members but especially to Klaas who was very kind, professional and helpful. I received very special and kind attention from the crew members and I will remember this kindness for long time. Thank you very much!"
✅ Trip Verified ,A321,Solo Leisure,Economy Class,Munich to Frankfurt,September 2022,5.0,2.0,1.0,,5.0,5.0,2,yes,7," A very early morning hop, just 35 mins effective flying time, from Munich to Frankfurt. Got myself one of the best seats available on LH’s A321 (11A/B/C) with really has lots of space and I enjoyed the ride. Of course we are miles away of what LH’s cabin service used to be, but we got a little bottle of water and a small chocolate. Nice feature was one could follow the route on an own device when connecting (without buying) to the onboard WiFi system. All ok for such short flight. Most important, I safely got at destination."
✅ Trip Verified ,A320,Solo Leisure,Business Class,Hamburg to Munich,September 2022,1.0,5.0,1.0,,,1.0,1,no,3," Hamburg to Munich. This Business Class trip was in two points worse than before. In Hamburg, no fast lane was available at the security control. The queue was too long, given the booking of a full fare premium product at a premium carrier. The second point was meal service. It consisted of cheese cake only (see picture) - cost cutting has reached the bottom. I feel sorry for the staff, who have to deliver this terrible level of service to Business Class customers. From now on, Lufthansa Business Class stopped to be an option for me, as German Railways ICE 1st Class product is in every point superior - and much cheaper."
✅ Trip Verified ,A320,Family Leisure,Economy Class,Manchester to Muscat via Munich,August 2022,2.0,2.0,1.0,2.0,,1.0,2,no,2,"  Not a good experience all round with Lufthansa. I thought it was supposed to be a reputable airline but the service provided to us after we missed our connection in Munich (at the fault of the airline) was extremely poor, and frankly embarrassing for a member of Star Alliance. First, the positives. They automatically booked us on the next flight once our connection had been missed, although this sadly did involve another connection in Frankfurt. Also our baggage did not get lost. So they do get 2/10 for these 2 positives. So, what went wrong? Inconveniently, there was not a single member of Lufthansa staff available at the airport in Munich. Thankfully we had downloaded the Lufthansa app, which seemed to be the only way of accessing the information of the new itinerary. Customers who did not have the app really struggled to find the information as there was no email or SMS communication. EU passenger rights say that the airline is obliged to provide hotel accommodation if the delay is overnight. However, we were told by the cabin crew during the descent that we had to book our own accommodation and then ""send them the bill"". We took the alternative option of staying in the airport, as there was only an 8 hour gap before the new flight to Frankfurt departed. Having to spend a night in Munich airport with our 2 year old was not the greatest experience. The food that Lufthansa provided was frankly shocking. Crisps, chocolate biscuit bars and sugary drinks do not constitute a meal, and this disappointment came after no complimentary food was served on the flight into Munich. All the restaurants, cafes and shops in the airport were closed, so we went without an evening meal that day. Lufthansa did provide blankets and pillows, and then we set about trying to find a place to sleep. The designated sleeping area clearly had not been cleaned. There were only 4 private pods which were all taken, so we ended up with a majorly uncomfortable night on the floor of the airport. Perhaps this is not necessarily the fault of Lufthansa, but if they are not going to book hotels for passengers then they should at least make sure the airport sleeping areas are clean. The next morning we boarded our new flight to Frankfurt at 6am. On arrival, I searched out the Lufthansa service desk to make a complaint, but again found an empty desk. Most disappointingly, we were not able to speak to a member of Lufthansa staff that could help during the entire journey. They did sent a breakfast voucher via email, however the voucher was not accepted by the cafe closest to our gate for Muscat, so that meant spending an extra €17 for breakfast for the 3 of us. No further dramas onward to Muscat, however this flight was with a partner airline. It has been over a month since the flight and still no correspondence from Lufthansa regarding the compensation that we are entitled to by law. The only communication we've had was an email telling us to confirm our new itinerary (sent 2 days AFTER we arrived) and an automated email in response to my complaint, which asked me to submit my flight details (which I had already done 3 times by this point). This experience is in stark contrast to a previous experience with KLM, travelling to Dubai via Amsterdam, where we were given the compensation in cash at the service desk, and there was a driver waiting outside to take us to a hotel for the night. We have no desire to travel again with Lufthansa."
✅ Trip Verified ,,Solo Leisure,Economy Class,Delhi to Frankfurt,April 2022,3.0,1.0,,3.0,,1.0,1,no,1,"  Most unfriendly aircrew. Never seen any airline that was as lost as LH managing the boarding process. Before I even enter the aircraft, looking into the face of the greeting aircrew at the door, I know, I will just politely order a drink and not ask anything else. "
✅ Trip Verified ,,Business,Business Class,Mexico City to Munich via Frankfurt,September 2022,1.0,1.0,,,,1.0,1,no,1,"  Lufthansa made my trip a living hell. I was in for a very important business meeting in Germany. Not only did they lose my luggage with all my valuable things, they made me lose my meetings, because I had nothing to wear. The people from Customer Service and lost luggage where rude, badly mannered. They claim they will pay for clothes, but they really throw difficult procedures which you will end up not paying you for any reimbursement. It is the worst airline in the world, they left me for a week in Europe without any clothes or luggage."
✅ Trip Verified ,,Solo Leisure,Economy Class,Dubai to Barcelona via Frankfurt,September 2022,3.0,4.0,2.0,2.0,,1.0,1,no,1,"  Horrible transit organization in Frankfurt airport and Lufthansa. It takes more than 90 minutes to pass all baggage checks and passport control and finaly I missed my flight. I will never use this airport and I will try to avoid Lufthansa as much as I can. If you will have flights outside EU frew Frankfurt airport I recommend to take minimum 140-150 minutes time between flights. Now I received new ticket and need to wait for 2 more hours, also service women didn't believed me that I spent all this time in lines and try to blame me for that."
✅ Trip Verified ,,Solo Leisure,Economy Class,Glasgow to Atlanta via Frankfurt,September 2022,1.0,3.0,2.0,2.0,,1.0,1,no,1,"  We flew our group of six with Lufthansa to Scotland without any delays or difficulties. When we checked in to return home, one of our group members was stopped because her maiden name was on her passport and her married name was on her ticket. Our booking agency, the check in counter, and the Lufthansa customer service line would not assist us with a name correction. We had been first in line at check-in, and went back and forth with the representatives for Lufthansa until we had less than an hour til our flight would take off. We were told we had to buy a $3500 ticket. When we attempted to, the airline couldn't verify our information and rejected the purchase. A supervisor for Lufthansa overrode the restrictions and let our last group member through. We made it to our gate and when we went to board the plane, all our tickets were denied. The same supervisor was at the gate and told us our booking agent had canceled all our tickets without authorization. We called the booking agent who said our tickets were still all confirmed from their end. Then we called the Lufthansa customer support representative who we had talked with earlier. She told us someone at the Glasgow Airport had canceled our group and given away our tickets for both flights of our trip home. We were told we would have to buy six new tickets for a later flight. The gate closed but by some miracle, the pilot heard what had happened and let our group on the plane because we had confirmation numbers, boarding passes, and passports. We encountered the same probably at our layover in Frankfurt. At a small security checkpoint, all our boarding passes were flagged. At the gate, the representative told us our flights had been canceled and given away. She seemed unsurprised at the predicament as if Lufthansa had caused similar issues before and assured us she would do her best to get us on the flight home. We were all able to return home on standby. When we arrived in Atlanta, Lufthansa had lost all of our bags. We cannot recommend Lufthansa and will not be using their services in the future."
✅ Trip Verified ,,Family Leisure,Economy Class,Frankfurt to Newark,September 2022,1.0,1.0,1.0,5.0,1.0,1.0,1,no,2,"  $1400 and 8 hours later, not sure what was served as food as it was worse than I have tasted in a hospital, Later, a stale cheese sandwich was provided which I promptly returned. Asked if I could order off menu provided and pay. Rudely informed that the menu that was in the front pocket of seat was not available? Flight attendants appear to hate their job and literally ignored requests. Trash pick up? N/A"
✅ Trip Verified ,,Couple Leisure,Economy Class,Florence to Munich,September 2022,1.0,1.0,1.0,,,1.0,1,no,1,  They held our entire full flight of people for 30 minutes after our scheduled departure for two people who were running late. When does that ever happen. Close the gate and leave. This resulted in missing the connecting flight. 
✅ Trip Verified ,A350-900,Business,Premium Economy,Chicago to Munich,September 2022,1.0,2.0,2.0,2.0,2.0,3.0,2,no,3,"  Both the flight there and back had lots of room for improvement. The seats in premium economy were most uncomfortable. There was little to no padding, they were old and worn, and the footrest only went to my mid calf. I'm 6'0 tall, so not even overly tall, these were made for little people I think. The food was so-so, nothing special. The stewards had little to no customer service skills, very abrupt and to the point. The in-flight entertainment screen forces you to buy the wifi service to connect your phone with the app to the TV. No option to just connect personal headphones with Bluetooth, very disappointing."
✅ Trip Verified ,,Couple Leisure,Economy Class,Frankfurt to Washington,September 2022,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1,"  They changed our seats without telling us. Service was mediocre at best. They moved our bag packs from the upper bin and displaced them somewhere else without telling us which caused us to panic thinking that someone had taken our bags with all of our personal belongings in them. No apology was offered whatsoever. When I asked for an explanation, one of the flight attendants sarcastically said, “you found your bags right?” It’s safe to say that we will not be flying with them again."
✅ Trip Verified ,,Solo Leisure,Economy Class,Johannesburg to Birmingham via Frankfurt,September 2022,,,,,,5.0,3,yes,9,"  We want to commend Carrol Moletsane for her kind and professional service at the Lufthansa check-in counter at Johannesburg OR Tambo Airport on 16 Sept @ 15:30. She was approachable and understanding and had empathy for our young daughter leaving for the UK after her visit in SA. Carrol, more employees like you are needed to make flying a more pleasant and less stressful event. Thank you so much."
✅ Trip Verified ,Boeing 747,Couple Leisure,Business Class,Frankfurt to Newark,September 2022,2.0,3.0,4.0,,1.0,4.0,3,no,7,"  After most recently having flown Polaris class on United and the business class on Air Canada, The flight on a 747 Lufthansa in business class was disappointing. We understand that sometimes when there is the third class, the first class, they have to downgrade the business class. But I guess this might just be an older plane and the seats were tight, and there was no storage space or little cubbies. I’m not even a tall person and I found the seats to be less than well padded. The food service was okay, but it was served off of trolleys like you were in coach. We haven’t seen anything like this in another business class. And, they didn’t give an amenity kits. When we went to the lavatories, we saw offerings of masks and razors and earplugs, but nobody told us about them, And some items were already empty. When you’re paying for business class, you really should get an amenity kit. Even if it’s not the best one in the world. The minimal amount they’re saving, that’s really shameful. Also, they didn’t offer us bottled water until we got off the plane. And the flight that was seven hours to eight hours long, they really should give you a bottle of water if you’re going to take a nap so you can take sips as you need it. One more thing, the Wi-Fi wasn’t working at all. I definitely would not fly Lufthansa for a transatlantic flight again."
